Object,Close-Approach (CA) Date,CA Distance Minimum (au),V relative (m/s),Estimated Diameter(meters),Mass(Kg),Force(joules),Megatons(TNT),Damage,Extinction
428209 (2006 VC),2052,0.026910000000000003,10040.0,320,308831124218.5114,1550332243576927.2,2.7090967225900933,Entirety of Paris destroyed,0
(2016 YH),2052,0.01615,8810.0,26,165649897.43849352,729687798216.5641,5755.886298585853,Major extinction event,1
(2017 TZ5),2052,0.03411,11270.0,14,25861590.72435288,145730063731.7285,28820.408723156084,Major extinction event,1
(2016 AH164),2053,0.026430000000000002,7560.0,3007,256254447535155.03,9.68641811682886e+17,0.004335968104353311,,0
(2016 CE31),2053,0.03809,6120.0,7982,4792987515389937.0,1.466654179709321e+19,0.00028636607443701604,Large city block,0
(2008 CL20),2053,0.01609,9750.0,29,229860909.6852196,1120571934715.4453,3748.08601740194,Continent exterminated,0
(2016 CU246),2053,0.01896,16290.0,17,46303934.12126301,377145543417.6873,11136.28431596901,Major extinction event,1
(2016 DB),2053,0.00126,9550.0,4991,1171746964207289.5,5.595091754089808e+18,0.0007506579310214088,Multiple city blocks,0
(1999 AO10),2053,0.0258,2700.0,55,1568047433.223109,2116864034851.1973,1984.0669645536468,Continent exterminated,0
(2004 DA53),2053,0.01126,8770.0,5992,2027619883886939.2,8.891113190844229e+18,0.00047238179402833605,Large city block,0
483423 (2000 DO1),2053,0.049030000000000004,21300.0,290,229860909685.2195,2448018688147588.0,1.7156731769797613,Entirety of Paris destroyed,0
(2010 FV9),2053,0.024630000000000003,7040.0,27,185507904.6018359,652987824198.4624,6431.972916425308,Major extinction event,1
(2002 AT4),2053,0.04701,5470.0,190,64644552032.92144,176802849810040.12,23.75527320126655,Entirety of Paris destroyed,0
(2016 FC),2053,0.02308,7290.0,15,31808625.61759875,115942440376.14745,36224.871465307326,Major extinction event,1
(2010 EX11),2053,0.029580000000000002,5450.0,50,1178097245.09625,3210314992887.281,1308.2828349571455,Continent exterminated,0
(2016 SR2),2053,0.017730000000000003,5540.0,19,64644552.03292143,179065409131.19238,23455.11631966209,Major extinction event,1
(2016 TP11),2053,0.008759999999999999,5960.0,45,858832891.6751662,2559322017191.996,1641.0596133612378,Continent exterminated,0
(2014 ST223),2053,0.01877,6450.0,7982,4792987515389937.0,1.5457384737132548e+19,0.0002717147869076804,Large city block,0
310442 (2000 CH59),2053,0.02285,12600.0,340,370431472970.1041,2333718279711656.0,1.7997030903485631,Entirety of Paris destroyed,0
(2018 DT),2053,0.02128,3570.0,13,20706237.179811686,36960633365.96386,113634.41633734766,Major extinction event,1
(2001 GT2),2053,0.04869,12870.0,360,439722440537.6851,2829613904860003.5,1.484301442251994,Entirety of Paris destroyed,0
(2006 HX30),2053,0.04013,5140.0,19,64644552.03292143,166136498724.6081,25280.41720056965,Major extinction event,1
(2013 GT66),2053,0.016909999999999998,12180.0,30,254469004.94079,1549716240089.4111,2710.173573297316,Continent exterminated,0
(2009 WV25),2053,0.006640000000000001,11090.0,52,1325199179.5079482,7348229450371.572,571.5662566562372,Minor extiction event,0
(2003 HT42),2053,0.02315,4990.0,36,439722440.5376852,1097107489141.5248,3828.248409174981,Continent exterminated,0
(2002 JQ9),2053,0.0478,16850.0,480,1042305044237.4758,8781419997700734.0,0.4782825557939033,Entirety of Paris destroyed,0
(2016 WU),2053,0.02132,6510.0,8981,6827240732222686.0,2.222266858338484e+19,0.0001889962037745639,Large city block,0
162416 (2000 EH26),2053,0.04252,7400.0,150,31808625617.59875,117691914785115.38,35.68639364622844,Entirety of Paris destroyed,0
(2015 XA378),2053,0.00057,18020.0,21,87282868.69469097,786418646939.1656,5340.666852632369,Major extinction event,1
(2008 YC3),2053,0.01167,6470.0,29,229860909.6852196,743600042831.6853,5648.197630551609,Major extinction event,1
(2007 YQ56),2053,0.03563,16400.0,340,370431472970.1041,3037538078354854.0,1.3826987157556034,Entirety of Paris destroyed,0
(2004 PJ2),2053,0.0393,6850.0,170,46303934121.263016,158590974365325.84,26.483222117829946,Entirety of Paris destroyed,0
(2012 GK),2053,0.01438,8350.0,112,13241134450.868671,55281736332376.7,75.97445881127648,Mount Krakatoa comparable,0
(2016 NC1),2053,0.020130000000000002,4730.0,27,185507904.6018359,438726194383.3419,9573.16899188883,Major extinction event,1
458418 (2011 AM12),2053,0.03745,23520.0,420,698262949557.5278,8211572286796526.0,0.5114733029572454,Entirety of Paris destroyed,0
(2017 TU1),2053,0.00085,10060.0,19,64644552.03292143,325162096725.5948,12916.634633293042,Major extinction event,1
(2012 BJ86),2053,0.04318,18110.0,180,54965305067.21064,497710837383592.4,8.438634814702668,Entirety of Paris destroyed,0
(2012 MY2),2053,0.00883,3960.0,17,46303934.12126301,91681789560.10077,45810.62411796343,Major extinction event,1
(2017 FG3),2053,0.00913,8690.0,76,4137251330.1069713,17976357029314.79,233.64021938098395,Minor extiction event,0
(2013 RZ73),2053,0.04665,19960.0,210,87282868694.69098,871083029573016.0,4.821584002226215,Entirety of Paris destroyed,0
(2004 RO111),2053,0.02333,10150.0,64,2470648993.748091,12538543643271.562,334.9671317094155,Minor extiction event,0
360191 (1988 TA),2053,0.0057,12990.0,250,147262155637.03125,956467700862518.0,4.3911571673696335,Entirety of Paris destroyed,0
(1996 TD9),2053,0.027339999999999996,11480.0,62,2246188481.8343925,12893121885729.414,325.75508377445146,Minor extiction event,0
(2002 TS69),2053,0.02963,4710.0,43,749335821.3269402,1764685859224.944,2380.027004831701,Continent exterminated,0
(2014 SJ142),2053,0.02708,13920.0,79,4646783101.00008,32341610382960.56,129.86366325817852,Mount Krakatoa comparable,0
(2005 VL1),2053,0.02281,7070.0,17,46303934.12126301,163684407118.66473,25659.13316932605,Major extinction event,1
(2011 YT62),2053,0.01993,4830.0,112,13241134450.868671,31977339698847.84,131.3430085039666,Mount Krakatoa comparable,0
(2016 TB57),2053,0.00564,2530.0,20,75398223.68616001,95378752962.99243,44034.96449182584,Major extinction event,1
162000 (1990 OS),2053,0.020380000000000002,10130.0,430,749335821326.9404,3795385935020953.5,1.1066068304794971,Entirety of Paris destroyed,0
(2015 WZ12),2053,0.03007,7730.0,18,54965305.06721064,212440904084.7691,19770.20394492436,Major extinction event,1
11500 Tomaiyowit (1989 UR),2053,0.03514,11680.0,423,713332858499.1263,4165863893634897.5,1.0081942442760214,Entirety of Paris destroyed,0
(2000 AE205),2053,0.03341,2800.0,83,5388965515.854796,7544551722196.715,556.6931150651724,Minor extiction event,0
(2016 UB107),2053,0.02418,4890.0,30,254469004.94079,622176717080.2316,6750.493685636258,Major extinction event,1
(2012 AQ),2054,0.00483,3170.0,2994,252945242503452.53,4.009182093679723e+17,0.010475952206364216,Levels most large city,0
(2000 AA6),2054,0.03821,17170.0,130,20706237179.811687,177763046188683.34,23.626957852319805,Entirety of Paris destroyed,0
(2011 CT4),2054,0.02615,22190.0,230,114671273448.68855,1272277778913199.8,3.3011658850064234,Entirety of Paris destroyed,0
(2015 FQ117),2054,0.04056,19580.0,250,147262155637.03125,1441696503686536.0,2.9132345048075354,Entirety of Paris destroyed,0
(2016 CG18),2054,0.00021,4070.0000000000014,4991,1171746964207289.5,2.384505072161835e+18,0.0017613718037480226,Multiple city blocks,0
(2008 EE5),2054,0.02443,22500.0,370,477393278046.8828,5370674378027432.0,0.7820246964111417,Entirety of Paris destroyed,0
(2015 VU64),2054,0.041530000000000004,3550.0,2005,75965125258597.56,1.3483809733401069e+17,0.031148466813470967,Entirety of Paris destroyed,0
137120 (1999 BJ8),2054,0.03596,12520.0,364,454543318571.2263,2845441174255877.0,1.4760452748064137,Entirety of Paris destroyed,0
(2013 DF),2054,0.01291,12220.0,39,559068403.8549157,3415907947553.535,1229.5413297094349,Continent exterminated,0
(2017 RL16),2054,0.043,4220.0,32,308831124.21851134,651633672101.059,6445.3391219915975,Major extinction event,1
(2001 QM142),2054,0.03864,12120.0,100,9424777960.77,57114154442266.2,73.53693740219101,Mount Krakatoa comparable,0
(2016 EU84),2054,0.0054600000000000004,2430.0,5002,1179511527352441.5,1.4331065057332165e+18,0.0029306963461527,Multiple city blocks,0
(2017 EU2),2054,0.007909999999999999,7490.0,29,229860909.6852196,860829106771.1472,4879.017178861003,Continent exterminated,0
(2015 UK),2054,0.02274,9470.0,17,46303934.12126301,219249128064.1804,19156.290549855883,Major extinction event,1
(2011 EP51),2054,0.0328,7350.0,30,254469004.94079,935173593157.4032,4491.14477860698,Continent exterminated,0
(2014 FO38),2054,0.01847,9270.0,18,54965305.06721064,254764188986.5213,16485.833494527003,Major extinction event,1
(2017 HS3),2054,0.02767,6190.0,25,147262155.63703126,455776371696.6118,9215.045493397662,Major extinction event,1
(2014 TL17),2054,0.0423,10400.0,90,6870663133.40133,35727448293686.914,117.55667422635791,Mount Krakatoa comparable,0
(2017 HG1),2054,0.00744,6740.0,7985,4798393817379585.0,1.61705871645692e+19,0.000259730828401981,Large city block,0
(2013 EV108),2054,0.01541,13700.0,240,130288130529.68448,892473694128338.6,4.706021059928334,Entirety of Paris destroyed,0
489486 (2007 GS3),2054,0.041210000000000004,8520.0,430,749335821326.9404,3192170598852766.0,1.315719154079496,Entirety of Paris destroyed,0
(2016 CU246),2054,0.03882,16250.0,17,46303934.12126301,376219464735.262,11163.696708131394,Major extinction event,1
(2017 FT102),2054,0.03808,1630.0,4002,604091020638254.2,4.923341818201772e+17,0.008530790985245933,Levels half large city,0
(2001 XP31),2054,0.0338,11660.0,123,17538258289.52419,102248045827926.02,41.076579664595364,Entirety of Paris destroyed,0
66391 (1999 KW4),2054,0.045689999999999995,21760.0,1997,75059440363113.16,8.166467111506711e+17,0.005142982813317302,Levels half large city,0
471323 (2011 KW15),2054,0.04385,19560.0,430,749335821326.9404,7328504332577477.0,0.5731046622064063,Entirety of Paris destroyed,0
(2017 NB7),2054,0.01672,7060.0,64,2470648993.748091,8721390947930.763,481.5745590439897,Minor extiction event,0
(2013 LM31),2054,0.0041,15700.0,300,254469004940.79,1997581688785200.8,2.1025423008128223,Entirety of Paris destroyed,0
(2016 CO247),2054,0.04142,16640.0,260,165649897438.4935,1378207146688266.0,3.0474373972681117,Entirety of Paris destroyed,0
85989 (1999 JD6),2054,0.04687,20190.0,1003,9509855685890.877,9.60019931490684e+16,0.04374909168269448,Entirety of Paris destroyed,0
(2010 RJ43),2054,0.02638,15360.0,62,2246188481.8343925,17250727540488.135,243.46799230017604,Minor extiction event,0
(2017 DR35),2054,0.0263,5630.0,18,54965305.06721064,154727333764.19794,27144.525132196333,Major extinction event,1
(1998 SZ27),2054,0.041569999999999996,17800.0,300,254469004940.79,2264774143973031.0,1.8544895574585003,Entirety of Paris destroyed,0
(2010 CK19),2054,0.01608,6080.0,6984,3210582391782805.0,9.760170471019729e+18,0.00043032035275109183,Large city block,0
(2003 RS1),2054,0.0163,9560.0,150,31808625617.59875,152045230452122.03,27.623359098545023,Entirety of Paris destroyed,0
(2018 FU1),2054,0.0016,5310.0,14,25861590.72435288,68662523373.1569,61168.73941807327,Major extinction event,1
(2007 TD),2054,0.0049,12040.0,43,749335821.3269402,4511001644388.18,931.057075810408,Minor extiction event,0
(2009 SJ18),2054,0.04471,6640.0,39,559068403.8549157,1856107100798.3203,2262.8004591941713,Continent exterminated,0
101955 Bennu (1999 RQ36),2054,0.0393,5090.0,300,254469004940.79,647623617574310.6,6.485248354177072,Entirety of Paris destroyed,0
(2016 EW85),2054,0.01225,14160.0,7982,4792987515389937.0,3.3934351608960754e+19,0.00012376838810413402,Large city block,0
(2003 SS84),2054,0.045989999999999996,14610.0,140,25861590724.352882,188918920241397.8,22.231759501024577,Entirety of Paris destroyed,0
(1998 SD9),2054,0.04572,11600.0,48,1042305044.237476,6045369256577.36,694.7466435454544,Minor extiction event,0
414287 (2008 OB9),2054,0.04848,20340.0,237,125463143727.00215,1275960171703612.0,3.2916387933898634,Entirety of Paris destroyed,0
(2016 SX1),2054,0.0169,3480.0,4990,1171042789367835.8,2.0376144535000343e+18,0.002061233906534973,Multiple city blocks,0
(2008 EL),2054,0.03611,18040.0,123,17538258289.52419,158195089771508.2,26.549496612482358,Entirety of Paris destroyed,0
(2017 UL44),2054,0.03247,15700.0,54,1484063236.8146873,11649896408995.295,360.5182271626923,Minor extiction event,0
(2017 VE14),2054,0.012620000000000001,9990.0,6984,3210582391782805.0,1.603685904695511e+19,0.0002618966711438076,Large city block,0
(2014 WA366),2054,0.007390000000000002,2680.0,14,25861590.72435288,34654531570.632866,121196.27101118249,Major extinction event,1
(2017 FY101),2054,0.033760000000000005,9930.0,8985,6836367041451810.0,3.3942562360808235e+19,0.00012373844836327172,Large city block,0
(2009 VS25),2054,0.043089999999999996,9350.0,43,749335821.3269402,3503144964703.4453,1198.9226944125467,Continent exterminated,0
279744 (1998 KM3),2054,0.04823,19530.0,360,439722440537.6851,4293889631850495.0,0.9781341301476274,Entirety of Paris destroyed,0
(2000 AB6),2054,0.047060000000000005,7740.0,123,17538258289.52419,67873059580458.61,61.88022207870566,Mount Krakatoa comparable,0
(2015 XT378),2054,0.013519999999999999,8250.0,6984,3210582391782805.0,1.324365236610407e+19,0.00031713305996686534,Large city block,0
(2015 CL),2054,0.0433,14570.0,29,229860909.6852196,1674536727056.8245,2508.1563946238102,Continent exterminated,0
33342 (1998 WT24),2054,0.01436,9250.0,306,270044543795.2059,1248956015052827.2,3.3628085772278795,Entirety of Paris destroyed,0
(2010 UE51),2054,0.021840000000000002,1350.0,4995,1174566486474599.2,7.928323783703544e+17,0.00529746276083349,Levels half large city,0
(2009 YR),2055,0.0007599999999999999,3580.0,5992,2027619883886939.2,3.6294395921576207e+18,0.0011572034451476278,Multiple city blocks,0
(2012 BT1),2055,0.02246,7690.0,7988,4803804183239242.0,1.8470627084554887e+19,0.0002273880567656544,Large city block,0
(2014 YT34),2055,0.04104,6800.0,37,477393278.0468828,1623137145359.4016,2587.581716066277,Continent exterminated,0
(2008 CD70),2055,0.006509999999999999,6760.0,8985,6836367041451810.0,2.310692060010712e+19,0.0001817637266638,Large city block,0
(2016 DH),2055,0.020880000000000003,4370.0,7985,4798393817379585.0,1.0484490490974392e+19,0.00040059171245522936,Large city block,0
208023 (1999 AQ10),2055,0.04507,9190.0,260,165649897438.4935,761161278729877.6,5.517884471223217,Entirety of Paris destroyed,0
(2016 RQ1),2055,0.04244,5610.0,36,439722440.5376852,1233421445708.207,3405.1621322251617,Continent exterminated,0
(2008 DL5),2055,0.04237,16690.0,130,20706237179.811687,172793549265528.53,24.306462931355966,Entirety of Paris destroyed,0
(2018 DC4),2055,0.011,3440.0,8981,6827240732222686.0,1.174285405942302e+19,0.0003576643274919799,Large city block,0
(2004 EU22),2055,0.03532,3520.0,52,1325199179.5079482,2332350555933.9893,1800.7584620220655,Continent exterminated,0
(2015 EQ),2055,0.013609999999999999,10650.0,20,75398223.68616001,401495541128.8021,10460.888278339848,Major extinction event,1
(2008 FX6),2055,0.01347,6520.0,32,308831124.21851134,1006789464952.3468,4171.676548282906,Continent exterminated,0
(2002 TB70),2055,0.02224,9200.0,150,31808625617.59875,146319677840954.25,28.704273150227213,Entirety of Paris destroyed,0
439437 (2013 NK4),2055,0.01438,17000.0,521,1332859271468.1216,1.1329303807479034e+16,0.3707200434705769,Entirety of Paris destroyed,0
(2017 FF3),2055,0.03257,2490.0,13,20706237.179811686,25779265288.86555,162921.63306198033,Major extinction event,1
(2005 EU2),2055,0.04295,5990.0,76,4137251330.1069713,12391067733670.38,338.9538408047996,Minor extiction event,0
(2004 XM29),2055,0.03805,14700.0,90,6870663133.40133,50499374030499.77,83.16934775198112,Mount Krakatoa comparable,0
(2013 BV15),2055,0.03431,7070.0,45,858832891.6751662,3035974272071.713,1383.4109329042403,Continent exterminated,0
467460 (2006 JF42),2055,0.04433,11190.0,480,1042305044237.4758,5831696722508677.0,0.7202020612267446,Entirety of Paris destroyed,0
(2011 AX22),2055,0.00221,10480.0,37,477393278.0468828,2501540776965.666,1678.965235615524,Continent exterminated,0
(2016 WL7),2055,0.02484,6490.0,45,858832891.6751662,2786912733485.9146,1507.0439592654818,Continent exterminated,0
(2017 JF3),2055,0.029039999999999996,9580.0,150,31808625617.59875,152363316708298.03,27.56569029040609,Entirety of Paris destroyed,0
(2009 CV),2055,0.02628,3280.0,45,858832891.6751662,1408485942347.2727,2981.925395010055,Continent exterminated,0
(2016 LC9),2055,0.02015,3610.0,13,20706237.179811686,37374758109.5601,112375.30923111664,Major extinction event,1
453729 (2011 BO24),2055,0.038130000000000004,12010.0,540,1484063236814.6875,8911799737072198.0,0.4712852761410716,Entirety of Paris destroyed,0
(2003 ME1),2055,0.0039299999999999995,13990.0,59,1935651472.804982,13539882052270.85,310.1947257580132,Minor extiction event,0
398188 Agni (2010 LE15),2055,0.02947,9140.0,420,698262949557.5278,3191061679477902.0,1.3161763769753183,Entirety of Paris destroyed,0
(2016 NT22),2055,0.01761,30960.0,420,698262949557.5278,1.080911045915053e+16,0.3885611138744965,Entirety of Paris destroyed,0
53550 (2000 BF19),2055,0.04711,10890.0,520,1325199179507.948,7215709532420778.0,0.5820633412596576,Entirety of Paris destroyed,0
451124 (2009 KC3),2055,0.04648,13270.0,335,354328061726.8834,2350966689557871.5,1.786499153158934,Entirety of Paris destroyed,0
(2017 SN10),2055,0.01546,6060.0,24,130288130.52968448,394773035504.944,10639.024508418841,Major extinction event,1
(2014 SD145),2055,0.0009400000000000001,5550.0,14,25861590.72435288,71765914260.07924,58523.60474053497,Major extinction event,1
(2013 JN7),2055,0.03879,17860.0,210,87282868694.69098,779436017443590.5,5.388511572476778,Entirety of Paris destroyed,0
(2001 UP),2055,0.03781,7390.0,24,130288130.52968448,481414642307.1842,8724.288027201375,Major extinction event,1
(2003 EP4),2055,0.02481,20420.0,55,1568047433.223109,16009764293207.945,262.3399022671325,Minor extiction event,0
